"state","year","name","type","city","county","district","enroll","mmr","overall","xrel","xmed","xper","lat","lng"
"Arizona","2018-19","Pima Elementary","Public","Scottsdale","Maricopa",null,70,61.43,-1,null,null,5.71,33.488576,-111.899239
"Arizona","2018-19","Ignacio Conchos Elementary","Public","Phoenix","Maricopa",null,43,60.47,-1,null,null,null,33.386009,-112.096042
"Arizona","2018-19","Sequoia Village","Charter","Show Low","Navajo",null,29,58.62,-1,null,null,41.38,34.284202,-110.121798
"Arizona","2018-19","Coronado Elementary","Public","Saint Johns","Apache",null,55,58.18,-1,null,null,45.45,34.5073355,-109.3603974
"Arizona","2018-19","North Valley Christian Academy","Private","Anthem","Maricopa",null,21,57.14,-1,null,null,38.1,33.7892671,-112.1165676
"Arizona","2018-19","Camp Verde Elementary","Public","Camp Verde","Yavapai",null,97,56.7,-1,null,null,12.37,34.5880863,-111.857138
"Arizona","2018-19","Champion Schools San Tan Valley","Charter","San Tan Valley","Pinal",null,54,55.56,-1,null,null,3.7,33.1624555,-111.5480984
"Arizona","2018-19","Skyview","Charter","Prescott","Yavapai",null,24,54.17,-1,null,null,54.17,34.5412335,-112.4565689
"Arizona","2018-19","Eagleridge Enrichment Program","Public","Mesa","Maricopa",null,77,48.05,-1,null,null,57.14,33.3706775,-111.861982
"Arizona","2018-19","Tucson Waldorf","Private","Tucson","Pima",null,23,47.83,-1,null,null,52.17,32.276893,-110.915421
"Arizona","2018-19","Pine Forest","Charter","Flagstaff","Coconino",null,38,47.37,-1,null,null,31.58,35.2175695,-111.6141217
"Arizona","2018-19","Painted Desert Montessori","Charter","Buckeye","Maricopa",null,65,46.15,-1,null,null,20,33.4248557,-112.583194
"Arizona","2018-19","American Heritage Academy - Cottonwood","Charter","Cottonwood","Yavapai",null,21,42.86,-1,null,null,23.81,34.7322449,-112.0046147
"Arizona","2018-19","Desert Marigold","Charter","Phoenix","Maricopa",null,36,41.67,-1,null,null,63.89,33.3900435,-112.0214849
"Arizona","2018-19","Queen Of Peace Catholic","Private","Mesa","Maricopa",null,29,37.93,-1,null,null,null,33.4182701,-111.8336627
"Arizona","2018-19","La Paloma Academy South","Charter","Tucson","Pima",null,48,22.92,-1,null,null,null,32.1498063,-110.9788418
"Arizona","2018-19","Cottonwood Elementary","Public","Colorado City","Mohave",null,39,15.38,-1,null,2.56,82.05,34.7391876,-112.0098791
"Arizona","2018-19","91St Psalm Christian","Private","Phoenix","Maricopa",null,null,-1,-1,null,null,null,33.3789471,-112.0375767
"Arizona","2018-19","Academy Adventures Midtown","Charter","Tucson","Pima",null,null,-1,-1,null,null,null,32.2622356,-110.9121883
"Arizona","2018-19","Accel - East Campus","Private","Tempe","Maricopa",null,null,-1,-1,null,null,null,33.3787887,-111.9144839
"Arizona","2018-19","Accel - Metro Campus (Latch School)","Private","Phoenix","Maricopa",null,null,-1,-1,null,null,null,33.5799036,-112.1331004
"Arizona","2018-19","Accelerated Learning Laboratory","Charter","Tucson","Pima",null,null,-1,-1,null,null,null,32.302847,-111.065083
"Arizona","2018-19","Adobe Montessori","Private","Chandler","Maricopa",null,null,-1,-1,null,null,null,33.3157163,-111.9548807
"Arizona","2018-19","Afm Chandler Montessori","Private","Chandler","Maricopa",null,null,-1,-1,null,null,null,33.3079089,-111.9384259
"Arizona","2018-19","Aguila Elementary","Public","Aguila","Maricopa",null,null,-1,-1,null,null,null,33.9390806,-113.1732821
"Arizona","2018-19","Ahwatukee Foothills Montessori","Private","Phoenix","Maricopa",null,null,-1,-1,null,null,null,33.3036435,-112.0129299
"Arizona","2018-19","Alpine Elementary","Public","Alpine","Apache",null,null,-1,-1,null,null,null,33.8486746,-109.1413075
"Arizona","2018-19","American Heritage Academy - Camp Verde","Charter","Camp Verde","Yavapai",null,null,-1,-1,null,null,null,34.5590474,-111.8568391
"Arizona","2018-19","Amerischools Academy - Country Club","Charter","Tucson","Pima",null,null,-1,-1,null,null,null,32.2376,-110.9263158
"Arizona","2018-19","Amy L. Houston Academy","Public","Phoenix","Maricopa",null,null,-1,-1,null,null,null,33.3806896,-112.0582329
"Arizona","2018-19","Anna Lawrence Intermediate","Public","Tucson","Pima",null,null,-1,-1,null,null,null,32.1269133,-111.0688071
"Arizona","2018-19","Apache Elementary","Public","Portal","Cochise",null,null,-1,-1,null,null,null,31.6896233,-109.1305537
"Arizona","2018-19","Arcadia Montessori","Private","Phoenix","Maricopa",null,null,-1,-1,null,null,null,33.476031,-111.971118
"Arizona","2018-19","Arizona Academy Of Science And Technology","Charter","Phoenix","Maricopa",null,null,-1,-1,null,null,null,33.480843,-112.065565
"Arizona","2018-19","Arizona Autism Charter","Charter","Phoenix","Maricopa",null,null,-1,-1,null,null,null,33.5009126,-112.0646301
"Arizona","2018-19","Arizona School For The Deaf & Blind","Public","Tucson","Pima",null,null,-1,-1,null,null,null,32.2370075,-110.9904345
"Arizona","2018-19","Arrowhead Christian Academy","Private","Glendale","Maricopa",null,null,-1,-1,null,null,null,33.662725,-112.14575
"Arizona","2018-19","Ascension Lutheran","Private","Tucson","Pima",null,null,-1,-1,null,null,null,32.3521597,-110.9932194
"Arizona","2018-19","Ash Creek Elementary","Public","Pearce","Cochise",null,null,-1,-1,null,null,null,31.8768,-109.636526
"Arizona","2018-19","Ash Fork Elementary","Public","Ash Fork","Yavapai",null,null,-1,-1,null,null,null,35.2210057,-112.4861245
"Arizona","2018-19","Atonement Lutheran","Private","Glendale","Maricopa",null,null,-1,-1,null,null,null,33.668209,-112.146053
"Arizona","2018-19","Awakening Seed","Private","Phoenix","Maricopa",null,null,-1,-1,null,null,null,33.386098,-111.9961708
"Arizona","2018-19","Az Aspire Academy","Private","Tempe","Maricopa",null,null,-1,-1,null,null,null,33.3945266,-111.8933128
"Arizona","2018-19","Bayer Private","Private","Glendale","Maricopa",null,null,-1,-1,null,null,null,33.6996101,-112.2023877
"Arizona","2018-19","Beautiful Savior Academy","Private","Tucson","Pima",null,null,-1,-1,null,null,null,32.3444028,-111.046061
"Arizona","2018-19","Bella Montessori","Private","Gilbert","Maricopa",null,null,-1,-1,null,null,null,33.3366715,-111.8215541
"Arizona","2018-19","Bethany Christian","Private","Tempe","Maricopa",null,null,-1,-1,null,null,null,33.364979,-111.894765
"Arizona","2018-19","Blue Elementary","Public","Blue","Greenlee",null,null,-1,-1,null,null,null,33.6364682,-109.0921191
"Arizona","2018-19","Bonita Elementary","Public","Bonita","Graham",null,null,-1,-1,null,null,null,32.5868085,-109.9740398
"Arizona","2018-19","Bouse Elementary","Public","Bouse","La Paz",null,null,-1,-1,null,null,null,33.9130633,-113.9933494
"Arizona","2018-19","Bowie Elementary","Public","Bowie","Cochise",null,null,-1,-1,null,null,null,32.3255425,-109.4906588
"Arizona","2018-19","Bridges Preschool","Private","Gilbert","Maricopa",null,null,-1,-1,null,null,null,33.3230088,-111.7903182
"Arizona","2018-19","Bridges Preschool","Private","Tempe","Maricopa",null,null,-1,-1,null,null,null,33.3496084,-111.9149425
"Arizona","2018-19","Bridges Preschool","Private","Queen Creek","Maricopa",null,null,-1,-1,null,null,null,33.2610156,-111.6340507
"Arizona","2018-19","C J Jorgensen","Public","Phoenix","Maricopa",null,null,-1,-1,null,null,null,33.3981169,-112.0957023
"Arizona","2018-19","Calvary North Preschool","Private","Phoenix","Maricopa",null,null,-1,-1,null,null,null,33.616208,-112.012638
"Arizona","2018-19","Camelback Christian","Private","Paradise Valley","Maricopa",null,null,-1,-1,null,null,null,33.5178661,-111.9976015
"Arizona","2018-19","Camelback Desert","Private","Scottsdale","Maricopa",null,null,-1,-1,null,null,null,33.591252,-111.873435
"Arizona","2018-19","Camp Verde United Christian","Private","Camp Verde","Yavapai",null,null,-1,-1,null,null,null,34.565532,-111.868961
"Arizona","2018-19","Canon","Public","Black Canyon City","Yavapai",null,null,-1,-1,null,null,null,34.0624938,-112.1410748
"Arizona","2018-19","Carden Christian Academy Central","Private","Tucson","Pima",null,null,-1,-1,null,null,null,32.2573895,-110.8929406
"Arizona","2018-19","Carden Of Tucson","Charter","Tucson","Pima",null,null,-1,-1,null,null,null,32.3029411,-111.0237285
"Arizona","2018-19","Carrizo Mission","Private","Teec Nos Pos","Apache",null,null,-1,-1,null,null,null,36.8027063,-109.3967443
"Arizona","2018-19","Casa Del Nino Bilingual Montessori Elementary","Private","Chandler","Maricopa",null,null,-1,-1,null,null,null,33.2606335,-111.8856903
"Arizona","2018-19","Casas Christian","Private","Tucson","Pima",null,null,-1,-1,null,null,null,32.40242,-111.017308
"Arizona","2018-19","Castlehill Country Day","Private","Tucson","Pima",null,null,-1,-1,null,null,null,32.2674397,-110.8762005
"Arizona","2018-19","Cave Creek Montessori","Private","Cave Creek","Maricopa",null,null,-1,-1,null,null,null,33.750765,-111.9597979
"Arizona","2018-19","Cedar Hills","Public","Kingman","Mohave",null,null,-1,-1,null,null,null,35.1737426,-113.7789775
"Arizona","2018-19","Children First Academy - Phoenix","Charter","Phoenix","Maricopa",null,null,-1,-1,null,null,null,33.4316801,-112.048177
"Arizona","2018-19","Christ Church","Private","Paradise Valley","Maricopa",null,null,-1,-1,null,null,null,33.5312644,-111.9942259
"Arizona","2018-19","Christ Lutheran Vail Church Early Care And Education","Private","Vail","Pima",null,null,-1,-1,null,null,null,32.053142,-110.68262
"Arizona","2018-19","Civano Charter","Charter","Tucson","Pima",null,null,-1,-1,null,null,null,32.1482368,-110.7548556
"Arizona","2018-19","Cochise Elementary","Public","Cochise","Cochise",null,null,-1,-1,null,null,null,32.112389,-109.920802
"Arizona","2018-19","Cochise Sda Christian","Private","Bisbee","Cochise",null,null,-1,-1,null,null,null,31.392663,-109.91913
"Arizona","2018-19","Collier Elementary","Public","Tucson","Pima",null,null,-1,-1,null,null,null,32.2765747,-110.7991336
"Arizona","2018-19","Congress Elementary","Public","Congress","Yavapai",null,null,-1,-1,null,null,null,34.1718981,-112.8594965
"Arizona","2018-19","Creative Bridges Cooperative Preschool","Private","Phoenix","Maricopa",null,null,-1,-1,null,null,null,33.5443732,-112.0603385
"Arizona","2018-19","Crown King Elementary","Public","Crown King","Yavapai",null,null,-1,-1,null,null,null,34.2075079,-112.3391556
"Arizona","2018-19","Dan Hinton Accommodation","Public","Pima","Graham",null,null,-1,-1,null,null,null,32.2303327,-110.9694606
"Arizona","2018-19","Dayspring Preschool","Private","Tempe","Maricopa",null,null,-1,-1,null,null,null,33.3481879,-111.9159023
"Arizona","2018-19","Desert Christian K-8","Private","Tucson","Pima",null,null,-1,-1,null,null,null,32.2438983,-110.7909678
"Arizona","2018-19","Desert Garden Montessori","Private","Phoenix","Maricopa",null,null,-1,-1,null,null,null,33.3348657,-111.9752303
"Arizona","2018-19","Desert Shadows Montessori","Private","Mesa","Maricopa",null,null,-1,-1,null,null,null,33.4226199,-111.6870123
"Arizona","2018-19","Desert Sky Community","Charter","Tucson","Pima",null,null,-1,-1,null,null,null,32.2394461,-110.8880082
"Arizona","2018-19","Desert Springs Academy","Charter","Tucson","Pima",null,null,-1,-1,null,null,null,32.235919,-110.776176
"Arizona","2018-19","Dilcon Community","Private","Winslow","Navajo",null,null,-1,-1,null,null,null,35.3706849,-110.3298576
"Arizona","2018-19","Discovery Plus Academy","Charter","Pima","Graham",null,null,-1,-1,null,null,null,32.901587,-109.844921
"Arizona","2018-19","Double Adobe Elementary","Public","Mcneal","Cochise",null,null,-1,-1,null,null,null,31.467466,-109.697842
"Arizona","2018-19","Dzil Libei Elementary","Public","Tuba City","Coconino",null,null,-1,-1,null,null,null,36.1398875,-111.2400726
"Arizona","2018-19","East Fork Lutheran Grade","Private","Whiteriver","Navajo",null,null,-1,-1,null,null,null,33.7979231,-109.9320346
"Arizona","2018-19","East Valley Academy-85203","Charter","Mesa","Maricopa",null,null,-1,-1,null,null,null,33.437675,-111.790364
"Arizona","2018-19","Edupreneurship Student Center (Esc) Phoenix","Charter","Phoenix","Maricopa",null,null,-1,-1,null,null,null,33.5444873,-112.1176599
"Arizona","2018-19","El Dorado Private","Private","Scottsdale","Maricopa",null,null,-1,-1,null,null,null,33.672994,-111.916936
"Arizona","2018-19","Elfrida Elementary","Public","Elfrida","Cochise",null,null,-1,-1,null,null,null,31.686267,-109.680139
"Arizona","2018-19","Elgin Elementary","Public","Elgin","Santa Cruz",null,null,-1,-1,null,null,null,31.6577891,-110.6008112
"Arizona","2018-19","Emmanuel Christian Academy","Private","Kingman","Mohave",null,null,-1,-1,null,null,null,35.1849346,-114.0061339
"Arizona","2018-19","Emmanuel Lutheran","Private","Tempe","Maricopa",null,null,-1,-1,null,null,null,33.391875,-111.949724
"Arizona","2018-19","Emmaus Lutheran","Private","Phoenix","Maricopa",null,null,-1,-1,null,null,null,33.6031011,-112.1418663
"Arizona","2018-19","Faith Christian","Private","Mesa","Maricopa",null,null,-1,-1,null,null,null,33.4221626,-111.6880264
"Arizona","2018-19","Faith Community Academy","Private","Tucson","Pima",null,null,-1,-1,null,null,null,32.3223919,-111.0218782
"Arizona","2018-19","Family Life Academy","Private","Tucson","Pima",null,null,-1,-1,null,null,null,32.2143511,-110.8238047
"Arizona","2018-19","Festival Foothills Elementary","Public","Buckeye","Maricopa",null,null,-1,-1,null,null,null,33.6665929,-112.6138915
"Arizona","2018-19","First Mesa Elementary","Private","Polacca","Navajo",null,null,-1,-1,null,null,null,35.8113349,-110.3990274
"Arizona","2018-19","First Southern Christian","Private","Tucson","Pima",null,null,-1,-1,null,null,null,32.2363767,-110.9649605
"Arizona","2018-19","Foothills Academy College Preparatory","Charter","Scottsdale","Maricopa",null,null,-1,-1,null,null,null,33.7768383,-111.927495
"Arizona","2018-19","Fountain Hills Charter School - Glenbrook","Charter","Fountain Hills","Maricopa",null,null,-1,-1,null,null,null,33.6224983,-111.7175363
"Arizona","2018-19","Franklin Phonetic Primary School Sunnyslope","Charter","Phoenix","Maricopa",null,null,-1,-1,null,null,null,33.5710974,-112.0712944
"Arizona","2018-19","Gateway Academy","Private","Scottsdale","Maricopa",null,null,-1,-1,null,null,null,33.5818784,-111.9970092
"Arizona","2018-19","Gem Charter","Charter","Mesa","Maricopa",null,null,-1,-1,null,null,null,33.4462272,-111.8316789
"Arizona","2018-19","Gethsemane Lutheran","Private","Tempe","Maricopa",null,null,-1,-1,null,null,null,33.3632938,-111.9246986
"Arizona","2018-19","Gilbert Arts Academy","Charter","Gilbert","Maricopa",null,null,-1,-1,null,null,null,33.350756,-111.771504
"Arizona","2018-19","Glenview Adventist","Private","Phoenix","Maricopa",null,null,-1,-1,null,null,null,33.537161,-112.150078
"Arizona","2018-19","Gompers Rehabilitation Center","Private","Phoenix","Maricopa",null,null,-1,-1,null,null,null,33.5335058,-112.1163845
"Arizona","2018-19","Grace Christian Academy","Private","Tempe","Maricopa",null,null,-1,-1,null,null,null,33.3936112,-111.9222575
"Arizona","2018-19","Grace Fellowship Academy","Private","Buckeye","Maricopa",null,null,-1,-1,null,null,null,33.3876336,-112.5922089
"Arizona","2018-19","Grace Lutheran","Private","Glendale","Maricopa",null,null,-1,-1,null,null,null,33.5414138,-112.1799223
"Arizona","2018-19","Guiding Light Christian Educational Center","Private","Lake Havasu City","Mohave",null,null,-1,-1,null,null,null,34.484827,-114.322298
"Arizona","2018-19","H'Man 'shawa Elementary","Private","Fort Mcdowell","Maricopa",null,null,-1,-1,null,null,null,33.6373326,-111.6763778
"Arizona","2018-19","Hand In Hand Christian Preschool","Private","Yuma","Yuma",null,null,-1,-1,null,null,null,32.677152,-114.621249
"Arizona","2018-19","Harvest Kidz Church Preschool","Private","Glendale","Maricopa",null,null,-1,-1,null,null,null,33.5520476,-112.2400416
"Arizona","2018-19","Haven Montessori Charter","Charter","Flagstaff","Coconino",null,null,-1,-1,null,null,null,35.1955721,-111.658094
"Arizona","2018-19","Heritage Elementary - Williams","Charter","Williams","Coconino",null,null,-1,-1,null,null,null,35.257762,-112.182071
"Arizona","2018-19","Highland Free","Charter","Tucson","Pima",null,null,-1,-1,null,null,null,32.215356,-110.95188
"Arizona","2018-19","Hillside Elementary","Public","Bagdad","Yavapai",null,null,-1,-1,null,null,null,34.595,-113.1681
"Arizona","2018-19","Holbrook Adventist Indian","Private","Holbrook","Navajo",null,null,-1,-1,null,null,null,34.8866237,-110.1934252
"Arizona","2018-19","Holsteiner Agricultural","Charter","Maricopa","Pinal",null,null,-1,-1,null,null,null,33.0583283,-112.044275
"Arizona","2018-19","Holy Cross Lutheran","Private","Phoenix","Maricopa",null,null,-1,-1,null,null,null,33.6086575,-112.0892572
"Arizona","2018-19","Holy Trinity Academy","Private","Phoenix","Maricopa",null,null,-1,-1,null,null,null,33.5308076,-112.0397911
"Arizona","2018-19","Hope Christian Academy","Private","Chandler","Maricopa",null,null,-1,-1,null,null,null,33.3236244,-111.8759758
"Arizona","2018-19","Immaculate Conception Catholic","Private","Cottonwood","Yavapai",null,null,-1,-1,null,null,null,34.7445438,-111.9696817
"Arizona","2018-19","Immaculate Conception Elementary","Private","Yuma","Yuma",null,null,-1,-1,null,null,null,32.7163478,-114.6493891
"Arizona","2018-19","Immaculate Heart Academy","Private","Tucson","Pima",null,null,-1,-1,null,null,null,32.350872,-110.9657697
"Arizona","2018-19","Immaculate Heart Preschool","Private","Page","Coconino",null,null,-1,-1,null,null,null,36.9098772,-111.4584245
"Arizona","2018-19","Inspire Kids Montessori","Private","Phoenix","Maricopa",null,null,-1,-1,null,null,null,33.30317,-111.994645
"Arizona","2018-19","Integrity Education Centre","Charter","Tempe","Maricopa",null,null,-1,-1,null,null,null,33.4578101,-111.9303114
"Arizona","2018-19","Jack Thoman Air And Space Academy Perform","Charter","Green Valley","Pima",null,null,-1,-1,null,null,null,31.9133284,-110.9807549
"Arizona","2018-19","James D Price","Public","Yuma","Yuma",null,null,-1,-1,null,null,null,32.8606582,-114.4354965
"Arizona","2018-19","Jeddito","Public","Keams Canyon","Navajo",null,null,-1,-1,null,null,null,35.7719649,-110.1387441
"Arizona","2018-19","Jefferson Elementary","Public","Winslow","Navajo",null,null,-1,-1,null,null,null,35.0333581,-110.6939945
"Arizona","2018-19","Joanne Todd Christian","Private","Willcox","Cochise",null,null,-1,-1,null,null,null,32.253813,-109.8349816
"Arizona","2018-19","Jordan Elementary","Public","Chandler","Maricopa",null,null,-1,-1,null,null,null,33.3531059,-111.8847549
"Arizona","2018-19","Khalsa Montessori School - Camden","Charter","Tucson","Pima",null,null,-1,-1,null,null,null,32.2402992,-110.9231226
"Arizona","2018-19","Kin Dah Lichi'I Olta","Charter","Kin-Li-Chee","Apache",null,null,-1,-1,null,null,null,35.7327851,-109.4180041
"Arizona","2018-19","Kindertots","Private","Phoenix","Maricopa",null,null,-1,-1,null,null,null,33.5400559,-112.0884321
"Arizona","2018-19","Kinesthetic Education Learning Lab For Youth","Charter","Phoenix","Maricopa",null,null,-1,-1,null,null,null,33.4319579,-112.0493442
"Arizona","2018-19","King Of Glory Christian Academy","Private","Tucson","Pima",null,null,-1,-1,null,null,null,32.1769195,-110.7737327
"Arizona","2018-19","Kino Learning Center","Private","Tucson","Pima",null,null,-1,-1,null,null,null,32.3269173,-110.9617986
"Arizona","2018-19","Kirkland Elementary","Public","Kirkland","Yavapai",null,null,-1,-1,null,null,null,34.472011,-112.88155
"Arizona","2018-19","La Tierra Community","Charter","Prescott","Yavapai",null,null,-1,-1,null,null,null,34.542903,-112.462327
"Arizona","2018-19","Lamb's Gate Christian","Private","Tucson","Pima",null,null,-1,-1,null,null,null,32.2924184,-110.8890846
"Arizona","2018-19","Learning Foundation And Performing Arts Alta Mesa","Charter","Mesa","Maricopa",null,null,-1,-1,null,null,null,33.4367251,-111.7059511
"Arizona","2018-19","Leman Academy Of Excellence - East Mesa","Charter","Mesa","Maricopa",null,null,-1,-1,null,null,null,33.3477503,-111.6851482
"Arizona","2018-19","Leupp Boarding","Private","Leupp","Coconino",null,null,-1,-1,null,null,null,35.2981885,-111.0084125
"Arizona","2018-19","Lexis Preparatory","Private","Scottsdale","Maricopa",null,null,-1,-1,null,null,null,33.588761,-111.8410804
"Arizona","2018-19","Lifelong Learning Academy","Charter","Tucson","Pima",null,null,-1,-1,null,null,null,32.322678,-111.036377
"Arizona","2018-19","Little Scholars Academy","Private","Peoria","Maricopa",null,null,-1,-1,null,null,null,33.5894052,-112.2031479
"Arizona","2018-19","Little Singer Community","Private","Winslow","Navajo",null,null,-1,-1,null,null,null,35.244802,-110.7353992
"Arizona","2018-19","Logos Christian Academy","Private","Casa Grande","Pinal",null,null,-1,-1,null,null,null,32.968207,-111.738309
"Arizona","2018-19","Magical Journey Learning Center","Private","Phoenix","Maricopa",null,null,-1,-1,null,null,null,33.3058766,-112.0564549
"Arizona","2018-19","Maine Consolidated","Public","Parks","Coconino",null,null,-1,-1,null,null,null,35.2626228,-111.949363
"Arizona","2018-19","Maricopa Village Christian","Private","Laveen","Maricopa",null,null,-1,-1,null,null,null,33.3770504,-112.2325931
"Arizona","2018-19","Mary Meredith K-12","Public","Tucson","Pima",null,null,-1,-1,null,null,null,32.2312115,-110.8826587
"Arizona","2018-19","Mcneal Elementary","Public","Mcneal","Cochise",null,null,-1,-1,null,null,null,31.599012,-109.673017
"Arizona","2018-19","Mesa Christian Academy","Private","Mesa","Maricopa",null,null,-1,-1,null,null,null,33.4144428,-111.6600486
"Arizona","2018-19","Mesa Montessori","Private","Mesa","Maricopa",null,null,-1,-1,null,null,null,33.362569,-111.89336
"Arizona","2018-19","Mexicayotl Academy","Charter","Tucson","Pima",null,null,-1,-1,null,null,null,32.2300308,-110.9705053
"Arizona","2018-19","Mingus Springs Charter","Charter","Chino Valley","Yavapai",null,null,-1,-1,null,null,null,34.799658,-112.492517
"Arizona","2018-19","Mobile Elementary","Public","Maricopa","Maricopa",null,null,-1,-1,null,null,null,33.0564606,-112.2708615
"Arizona","2018-19","Montessori Center","Private","Phoenix","Maricopa",null,null,-1,-1,null,null,null,33.5628575,-112.0987422
"Arizona","2018-19","Montessori Charter School Of Flagstaff - Westside","Charter","Flagstaff","Coconino",null,null,-1,-1,null,null,null,35.1838845,-111.6627799
"Arizona","2018-19","Montessori Childrens House","Charter","Camp Verde","Yavapai",null,null,-1,-1,null,null,null,34.6224515,-111.8945632
"Arizona","2018-19","Montessori De Santa Cruz - Saint Ann's Hall","Charter","Tubac","Santa Cruz",null,null,-1,-1,null,null,null,31.6158197,-111.0511619
"Arizona","2018-19","Montessori House Charter","Charter","Mesa","Maricopa",null,null,-1,-1,null,null,null,33.4594152,-111.8014583
"Arizona","2018-19","Montessori In The Park","Private","Goodyear","Maricopa",null,null,-1,-1,null,null,null,33.467053,-112.359958
"Arizona","2018-19","Montessori International Primary","Private","Mesa","Maricopa",null,null,-1,-1,null,null,null,33.438196,-111.788273
"Arizona","2018-19","Montessori International School - Brown Rd","Private","Mesa","Maricopa",null,null,-1,-1,null,null,null,33.4369322,-111.7790492
"Arizona","2018-19","Montessori Kingdom Of Learning","Private","Peoria","Maricopa",null,null,-1,-1,null,null,null,33.603124,-112.261825
"Arizona","2018-19","Most Holy Trinity Catholic","Private","Phoenix","Maricopa",null,null,-1,-1,null,null,null,33.5636526,-112.0665384
"Arizona","2018-19","Mount Tipton","Public","Dolan Springs","Mohave",null,null,-1,-1,null,null,null,35.603062,-114.254978
"Arizona","2018-19","Mount Turnbull Elementary","Public","Bylas","Graham",null,null,-1,-1,null,null,null,33.1195935,-110.1094057
"Arizona","2018-19","Mountain Christian","Private","Show Low","Navajo",null,null,-1,-1,null,null,null,34.1960831,-110.0086804
"Arizona","2018-19","Mountain Oak Charter","Charter","Prescott","Yavapai",null,null,-1,-1,null,null,null,34.5689426,-112.4807401
"Arizona","2018-19","New Way Academy","Private","Phoenix","Maricopa",null,null,-1,-1,null,null,null,33.4730442,-111.9726031
"Arizona","2018-19","Our Lady Of Sorrows Academy","Private","Phoenix","Maricopa",null,null,-1,-1,null,null,null,33.3786419,-112.0624834
"Arizona","2018-19","Our Lady Of The Lake Catholic Preschool","Private","Lake Havasu City","Mohave",null,null,-1,-1,null,null,null,34.4694617,-114.3281497
"Arizona","2018-19","Owens Elementary","Public","Wikieup","Mohave",null,null,-1,-1,null,null,null,34.705614,-113.614846
"Arizona","2018-19","Palm Christian","Private","Surprise","Maricopa",null,null,-1,-1,null,null,null,33.637554,-112.434525
"Arizona","2018-19","Paradise For Tots","Private","Phoenix","Maricopa",null,null,-1,-1,null,null,null,33.6095012,-111.9772459
"Arizona","2018-19","Paradise Valley Christian Preparatory","Private","Phoenix","Maricopa",null,null,-1,-1,null,null,null,33.595276,-112.029321
"Arizona","2018-19","Patagonia Community Montessori","Charter","Patagonia","Santa Cruz",null,null,-1,-1,null,null,null,31.5451084,-110.7573097
"Arizona","2018-19","Patagonia Elementary","Public","Patagonia","Santa Cruz",null,null,-1,-1,null,null,null,31.5396963,-110.7492645
"Arizona","2018-19","Pathway Christian","Private","Douglas","Cochise",null,null,-1,-1,null,null,null,31.3426874,-109.5325885
"Arizona","2018-19","Paulden Community","Charter","Paulden","Yavapai",null,null,-1,-1,null,null,null,34.907644,-112.480328
"Arizona","2018-19","Peach Springs","Public","Peach Springs","Mohave",null,null,-1,-1,null,null,null,35.5346555,-113.4254066
