order_id,creation_time,product_ids
52711,2022-09-07T20:14:00Z,"[33, 1, 17]"
52712,2022-09-07T20:14:00Z,[74]
52713,2022-09-07T20:15:00Z,"[56, 3, 86, 46]"
52714,2022-09-07T20:15:00Z,"[65, 69, 40, 74, 5]"
52715,2022-09-07T20:15:00Z,"[72, 26, 65]"
52716,2022-09-07T20:15:00Z,"[19, 31, 24, 34]"
52717,2022-09-07T20:16:00Z,"[26, 25, 62, 71]"
52718,2022-09-07T20:16:00Z,"[6, 9, 47]"
52719,2022-09-07T20:17:00Z,"[67, 74, 40, 82]"
52720,2022-09-07T20:17:00Z,"[15, 51, 83, 46, 39]"
52721,2022-09-07T20:17:00Z,"[83, 7, 14, 76, 62, 77]"
52722,2022-09-07T20:18:00Z,"[66, 53]"
52723,2022-09-07T20:18:00Z,"[56, 67, 72, 77]"
52724,2022-09-07T20:18:00Z,"[58, 63, 27, 70]"
52725,2022-09-07T20:18:00Z,"[53, 74, 23]"
52726,2022-09-07T20:18:00Z,"[7, 57]"
52727,2022-09-07T20:18:00Z,"[60, 62]"
52728,2022-09-07T20:18:00Z,"[1, 21, 14, 12]"
52729,2022-09-07T20:19:00Z,"[34, 25, 71, 84]"
52730,2022-09-07T20:19:00Z,"[25, 84]"
52731,2022-09-07T20:19:00Z,"[40, 66]"
52733,2022-09-07T20:19:00Z,"[9, 35, 26]"
52732,2022-09-07T20:19:00Z,"[35, 59]"
52734,2022-09-07T20:20:00Z,"[67, 1, 67]"
52735,2022-09-07T20:20:00Z,"[20, 83]"
52736,2022-09-07T20:20:00Z,"[3, 67, 72]"
52737,2022-09-07T20:20:00Z,[40]
52738,2022-09-07T20:20:00Z,"[29, 63]"
52739,2022-09-07T20:21:00Z,"[74, 66, 52]"
52740,2022-09-07T20:21:00Z,"[70, 26, 13, 49]"
52741,2022-09-07T20:21:00Z,[40]
52742,2022-09-07T20:21:00Z,"[71, 8]"
52743,2022-09-07T20:22:00Z,"[53, 62, 20, 60, 75]"
52744,2022-09-07T20:22:00Z,"[53, 5]"
52745,2022-09-07T20:22:00Z,"[20, 23]"
52746,2022-09-07T20:23:00Z,"[77, 25, 78]"
52747,2022-09-07T20:23:00Z,"[39, 25]"
52748,2022-09-07T20:23:00Z,"[6, 68, 75, 76, 18]"
52749,2022-09-07T20:23:00Z,"[57, 37]"
52750,2022-09-07T20:24:00Z,"[5, 23, 62, 26]"
52751,2022-09-07T20:24:00Z,"[28, 25, 2, 37, 72]"
52752,2022-09-07T20:24:00Z,"[20, 62, 30]"
52753,2022-09-07T20:24:00Z,"[50, 40, 48]"
52754,2022-09-07T20:24:00Z,"[6, 12, 84, 16, 68]"
52755,2022-09-07T20:25:00Z,"[84, 40]"
52756,2022-09-07T20:25:00Z,"[41, 64, 54, 65, 23]"
52758,2022-09-07T20:25:00Z,"[68, 40, 35, 80]"
52757,2022-09-07T20:25:00Z,"[67, 57, 56, 32]"
52759,2022-09-07T20:25:00Z,"[76, 31, 29]"
52760,2022-09-07T20:25:00Z,"[31, 68, 56]"
52761,2022-09-07T20:26:00Z,"[76, 31, 4, 46, 51, 3]"
52762,2022-09-07T20:26:00Z,"[25, 39, 34]"
52763,2022-09-07T20:26:00Z,"[7, 56, 66, 44, 26, 46]"
52764,2022-09-07T20:26:00Z,"[71, 64, 26, 34]"
52765,2022-09-07T20:26:00Z,"[29, 71, 46]"
52766,2022-09-07T20:26:00Z,"[40, 57]"
52767,2022-09-07T20:27:00Z,"[50, 12, 17, 72]"
52768,2022-09-07T20:27:00Z,"[76, 20]"
52769,2022-09-07T20:27:00Z,"[65, 27, 32]"
52770,2022-09-07T20:27:00Z,"[8, 62, 46, 62]"
52771,2022-09-07T20:27:00Z,"[15, 7]"
52772,2022-09-07T20:27:00Z,"[31, 31, 27]"
52774,2022-09-07T20:28:00Z,[57]
52773,2022-09-07T20:28:00Z,"[72, 63, 1, 18]"
52775,2022-09-07T20:28:00Z,[17]
52776,2022-09-07T20:28:00Z,"[75, 54, 57]"
52777,2022-09-07T20:28:00Z,"[6, 6, 45, 34]"
52778,2022-09-07T20:28:00Z,"[24, 34]"
52779,2022-09-07T20:28:00Z,"[69, 30]"
52780,2022-09-07T20:29:00Z,"[21, 65, 32, 63, 14]"
52781,2022-09-07T20:29:00Z,"[83, 58, 34, 5]"
52782,2022-09-07T20:30:00Z,"[13, 46, 56, 82]"
52783,2022-09-07T20:31:00Z,"[32, 28, 37]"
52784,2022-09-07T20:31:00Z,[42]
52785,2022-09-07T20:31:00Z,"[79, 46, 8, 30]"
52786,2022-09-07T20:31:00Z,"[60, 63, 3, 74]"
52787,2022-09-07T20:32:00Z,"[70, 57]"
52788,2022-09-07T20:32:00Z,"[25, 6, 25, 35]"
52789,2022-09-07T20:32:00Z,"[74, 12, 4, 38]"
52790,2022-09-07T20:32:00Z,"[57, 25, 2]"
52791,2022-09-07T20:32:00Z,"[31, 71, 26, 49, 64, 3]"
52792,2022-09-07T20:33:00Z,"[82, 80, 2, 2, 25]"
52793,2022-09-07T20:33:00Z,"[35, 71, 82, 35, 38]"
52794,2022-09-07T20:33:00Z,"[40, 71]"
52795,2022-09-07T20:33:00Z,"[75, 26]"
52796,2022-09-07T20:33:00Z,"[19, 1, 71, 53]"
52798,2022-09-07T20:33:00Z,"[76, 76]"
52797,2022-09-07T20:33:00Z,"[70, 7]"
52799,2022-09-07T20:34:00Z,"[4, 65, 63, 83, 80, 63]"
52800,2022-09-07T20:34:00Z,"[66, 1, 63, 62]"
52801,2022-09-07T20:34:00Z,[62]
52802,2022-09-07T20:34:00Z,"[30, 84]"
52803,2022-09-07T20:34:00Z,"[18, 33, 2, 5, 56]"
52804,2022-09-07T20:34:00Z,"[17, 35, 46]"
52805,2022-09-07T20:34:00Z,"[19, 71, 40, 35, 71]"
52806,2022-09-07T20:35:00Z,"[57, 6, 84]"
52807,2022-09-07T20:35:00Z,"[20, 65, 60]"
52808,2022-09-07T20:35:00Z,"[58, 34, 69, 49]"
52809,2022-09-07T20:35:00Z,"[76, 31, 74]"
52810,2022-09-07T20:35:00Z,"[34, 39, 51]"
52811,2022-09-07T20:35:00Z,"[56, 67, 9]"
52812,2022-09-07T20:35:00Z,"[31, 79, 49]"
52813,2022-09-07T20:36:00Z,"[72, 63, 85, 1, 40]"
52814,2022-09-07T20:36:00Z,"[40, 15, 84, 33]"
52815,2022-09-07T20:37:00Z,"[29, 4, 24, 77]"
52816,2022-09-07T20:37:00Z,"[62, 44, 35]"
52817,2022-09-07T20:37:00Z,"[1, 83]"
52818,2022-09-07T20:37:00Z,"[85, 2, 72, 6, 63]"
52819,2022-09-07T20:37:00Z,"[50, 28]"
52820,2022-09-07T20:37:00Z,"[83, 46, 28, 40, 68, 46]"
52821,2022-09-07T20:37:00Z,"[32, 32, 63, 33]"
52823,2022-09-07T20:37:00Z,"[36, 65, 83, 47]"
52824,2022-09-07T20:37:00Z,"[60, 1, 57]"
52822,2022-09-07T20:37:00Z,"[35, 70]"
52825,2022-09-07T20:37:00Z,"[79, 77]"
52826,2022-09-07T20:37:00Z,"[78, 26]"
52827,2022-09-07T20:38:00Z,"[47, 30, 74]"
52828,2022-09-07T20:38:00Z,"[1, 31, 72]"
52829,2022-09-07T20:38:00Z,"[56, 54]"
52830,2022-09-07T20:39:00Z,"[31, 37, 75, 2]"
52831,2022-09-07T20:39:00Z,"[47, 34, 76, 84, 20]"
52832,2022-09-07T20:39:00Z,"[74, 46]"
52833,2022-09-07T20:40:00Z,"[29, 53, 74, 23, 24]"
52834,2022-09-07T20:40:00Z,"[35, 70, 82, 80, 43]"
52835,2022-09-07T20:40:00Z,"[40, 31, 20]"
52836,2022-09-07T20:40:00Z,"[85, 35]"
52837,2022-09-07T20:40:00Z,"[63, 18, 75, 5, 40, 40]"
52838,2022-09-07T20:40:00Z,"[35, 78]"
52839,2022-09-07T20:41:00Z,"[79, 65, 76]"
52840,2022-09-07T20:41:00Z,"[40, 83, 1, 17]"
52841,2022-09-07T20:41:00Z,"[60, 75, 17, 7, 82]"
52842,2022-09-07T20:41:00Z,"[25, 30, 30]"
52843,2022-09-07T20:42:00Z,"[77, 71, 38]"
52844,2022-09-07T20:42:00Z,"[79, 45, 87, 76, 9, 60]"
52845,2022-09-07T20:43:00Z,"[53, 80]"
52846,2022-09-07T20:43:00Z,"[60, 64]"
52847,2022-09-07T20:43:00Z,"[8, 32, 31, 7]"
52848,2022-09-07T20:43:00Z,"[51, 74, 30]"
52849,2022-09-07T20:43:00Z,"[76, 15, 40]"
52850,2022-09-07T20:43:00Z,"[84, 12, 29, 19, 74]"
52851,2022-09-07T20:43:00Z,"[84, 68, 72, 82, 67, 68]"
52852,2022-09-07T20:43:00Z,[67]
52853,2022-09-07T20:43:00Z,"[26, 70, 84, 4, 39]"
52854,2022-09-07T20:44:00Z,"[12, 77, 21, 62, 84]"
52855,2022-09-07T20:44:00Z,"[23, 72, 12]"
52856,2022-09-07T20:44:00Z,"[71, 3, 35, 6, 65]"
52857,2022-09-07T20:44:00Z,"[65, 70, 80]"
52858,2022-09-07T20:45:00Z,"[70, 17, 33, 56, 78]"
52859,2022-09-07T20:45:00Z,"[57, 6, 21, 38, 71]"
52860,2022-09-07T20:45:00Z,"[84, 64]"
52861,2022-09-07T20:45:00Z,"[16, 28, 39, 80]"
52862,2022-09-07T20:45:00Z,"[83, 63, 60]"
52863,2022-09-07T20:45:00Z,"[39, 52]"
52864,2022-09-07T20:46:00Z,"[80, 5, 24]"
52865,2022-09-07T20:46:00Z,"[38, 62, 74]"
52866,2022-09-07T20:47:00Z,"[40, 52, 47]"
52867,2022-09-07T20:47:00Z,"[64, 58, 22]"
52868,2022-09-07T20:47:00Z,"[19, 58, 46]"
52869,2022-09-07T20:47:00Z,"[1, 34, 40, 39]"
52870,2022-09-07T20:47:00Z,"[26, 74]"
52871,2022-09-07T20:47:00Z,"[83, 60, 65, 15]"
52872,2022-09-07T20:47:00Z,"[62, 23]"
52873,2022-09-07T20:48:00Z,"[34, 12, 79, 5]"
52874,2022-09-07T20:48:00Z,"[24, 9, 29, 17, 35, 28]"
52875,2022-09-07T20:48:00Z,"[20, 28, 5, 50]"
52876,2022-09-07T20:48:00Z,"[39, 75, 25]"
52877,2022-09-07T20:49:00Z,"[60, 5]"
52878,2022-09-07T20:49:00Z,"[69, 76, 75]"
52879,2022-09-07T20:49:00Z,"[65, 86, 83]"
52880,2022-09-07T20:49:00Z,"[42, 48, 16, 50]"
52881,2022-09-07T20:49:00Z,[3]
52882,2022-09-07T20:49:00Z,"[39, 32, 32, 56]"
52883,2022-09-07T20:49:00Z,"[40, 52]"
52884,2022-09-07T20:49:00Z,[80]
52885,2022-09-07T20:49:00Z,"[37, 62, 24, 56, 56]"
52886,2022-09-07T20:49:00Z,"[1, 67, 57, 1]"
52887,2022-09-07T20:49:00Z,"[62, 62, 28, 57, 81, 78]"
52888,2022-09-07T20:50:00Z,"[7, 52, 1, 51]"
52889,2022-09-07T20:50:00Z,"[85, 56]"
52890,2022-09-07T20:51:00Z,"[78, 77]"
52891,2022-09-07T20:51:00Z,"[28, 30, 50]"
52892,2022-09-07T20:51:00Z,"[69, 65, 17]"
52893,2022-09-07T20:51:00Z,"[28, 3, 17, 67]"
52894,2022-09-07T20:52:00Z,"[65, 27, 9, 84, 5]"
52895,2022-09-07T20:52:00Z,"[76, 63, 40, 80, 28]"
52896,2022-09-07T20:52:00Z,"[25, 40, 4]"
52897,2022-09-07T20:52:00Z,"[65, 25, 8]"
52898,2022-09-07T20:52:00Z,"[3, 45, 82, 44, 70, 23, 22]"
52899,2022-09-07T20:53:00Z,"[76, 50]"
52900,2022-09-07T20:53:00Z,"[62, 14, 75, 30, 6]"
52901,2022-09-07T20:53:00Z,"[22, 40, 25]"
52902,2022-09-07T20:53:00Z,"[32, 15, 50, 18]"
52903,2022-09-07T20:53:00Z,"[67, 33, 50]"
52904,2022-09-07T20:53:00Z,"[5, 1, 66]"
52905,2022-09-07T20:53:00Z,"[62, 67, 20, 44, 26, 71]"
52906,2022-09-07T20:54:00Z,"[1, 1, 74, 45]"
52907,2022-09-07T20:54:00Z,"[63, 47, 18, 18]"
52908,2022-09-07T20:54:00Z,"[16, 21]"
52909,2022-09-07T20:55:00Z,"[54, 74, 35, 35]"
52910,2022-09-07T20:55:00Z,"[57, 17, 54, 76]"
52911,2022-09-07T20:55:00Z,"[66, 77, 35, 33, 35, 50]"
52912,2022-09-07T20:55:00Z,"[1, 71, 54, 40]"
52913,2022-09-07T20:56:00Z,[32]
52914,2022-09-07T20:56:00Z,"[12, 47, 86]"
52915,2022-09-07T20:56:00Z,[65]
52916,2022-09-07T20:56:00Z,"[46, 77]"
52917,2022-09-07T20:56:00Z,"[6, 1]"
52918,2022-09-07T20:56:00Z,"[47, 18, 60]"
52919,2022-09-07T20:57:00Z,"[56, 17, 21, 77]"
52920,2022-09-07T20:57:00Z,"[76, 3, 58, 45]"
52921,2022-09-07T20:57:00Z,"[46, 47, 43]"
52922,2022-09-07T20:57:00Z,"[63, 1, 26, 20, 17]"
52923,2022-09-07T20:57:00Z,"[32, 33, 53, 44, 37]"
52924,2022-09-07T20:57:00Z,"[62, 79, 82, 51]"
52925,2022-09-07T20:57:00Z,"[41, 2, 25, 71, 24]"
52926,2022-09-07T20:58:00Z,"[43, 65, 57, 80]"
52927,2022-09-07T20:58:00Z,[84]
52928,2022-09-07T20:58:00Z,"[32, 39, 6, 30, 57, 34]"
52929,2022-09-07T20:58:00Z,"[35, 46, 82, 77]"
52930,2022-09-07T20:59:00Z,"[80, 70, 32, 33, 29]"
52931,2022-09-07T20:59:00Z,"[82, 39, 42]"
52932,2022-09-07T21:00:00Z,"[4, 37, 33, 9, 56]"
52933,2022-09-07T21:00:00Z,"[47, 70]"
52934,2022-09-07T21:00:00Z,"[32, 70, 31]"
52935,2022-09-07T21:00:00Z,"[58, 14, 56]"
52936,2022-09-07T21:00:00Z,"[17, 22, 38, 47]"
52937,2022-09-07T21:00:00Z,"[58, 9, 1, 15]"
52938,2022-09-07T21:01:00Z,"[1, 63, 78]"
52939,2022-09-07T21:01:00Z,"[6, 71, 62, 28, 77]"
52940,2022-09-07T21:01:00Z,"[8, 40, 20]"
52941,2022-09-07T21:01:00Z,"[70, 84, 79, 50, 50]"
52942,2022-09-07T21:02:00Z,"[69, 55, 42]"
52943,2022-09-07T21:02:00Z,"[77, 71]"
52944,2022-09-07T21:03:00Z,"[54, 71, 66]"
52945,2022-09-07T21:03:00Z,"[71, 55, 61, 20]"
52946,2022-09-07T21:03:00Z,"[39, 47, 46, 76, 78, 49, 4]"
52947,2022-09-07T21:03:00Z,"[83, 76]"
52948,2022-09-07T21:03:00Z,"[69, 76]"
52949,2022-09-07T21:03:00Z,"[50, 46, 13, 32]"
52950,2022-09-07T21:04:00Z,"[5, 77, 5, 69]"
52951,2022-09-07T21:04:00Z,"[76, 30, 77, 69, 43]"
52952,2022-09-07T21:04:00Z,"[79, 66, 40]"
52953,2022-09-07T21:05:00Z,"[53, 5, 24, 62]"
52954,2022-09-07T21:05:00Z,"[48, 15]"
52955,2022-09-07T21:05:00Z,"[62, 84, 3]"
52956,2022-09-07T21:06:00Z,"[84, 50, 46, 5]"
52957,2022-09-07T21:06:00Z,"[1, 18, 1, 14]"
52958,2022-09-07T21:06:00Z,"[29, 16]"
52959,2022-09-07T21:06:00Z,"[63, 78, 47]"
52960,2022-09-07T21:06:00Z,"[31, 71, 39]"
52961,2022-09-07T21:07:00Z,"[65, 6]"
52962,2022-09-07T21:07:00Z,"[38, 46, 71, 54]"
52963,2022-09-07T21:07:00Z,"[56, 62, 82, 47]"
52964,2022-09-07T21:07:00Z,"[52, 33, 70, 61, 35]"
52965,2022-09-07T21:07:00Z,"[71, 39, 2, 33]"
52966,2022-09-07T21:07:00Z,"[72, 6, 32]"
52967,2022-09-07T21:08:00Z,"[25, 46]"
52968,2022-09-07T21:08:00Z,"[6, 50, 37, 31]"
52969,2022-09-07T21:08:00Z,"[5, 42, 52, 61]"
52970,2022-09-07T21:08:00Z,"[63, 64]"
52971,2022-09-07T21:09:00Z,"[67, 84, 66, 26]"
52972,2022-09-07T21:09:00Z,"[22, 84, 26]"
52973,2022-09-07T21:09:00Z,"[1, 3, 83]"
52974,2022-09-07T21:09:00Z,"[12, 35]"
52975,2022-09-07T21:10:00Z,"[3, 9, 60]"
52976,2022-09-07T21:10:00Z,"[1, 15]"
52977,2022-09-07T21:10:00Z,"[18, 18]"
52978,2022-09-07T21:10:00Z,"[34, 84, 23, 63]"
52979,2022-09-07T21:11:00Z,"[2, 5, 65, 2, 56, 23]"
52980,2022-09-07T21:11:00Z,"[8, 46, 40, 50]"
52981,2022-09-07T21:11:00Z,"[39, 30, 3, 28, 26, 77]"
52982,2022-09-07T21:11:00Z,"[64, 5, 66, 29]"
52983,2022-09-07T21:11:00Z,"[15, 69, 83]"
52984,2022-09-07T21:11:00Z,"[58, 43]"
52985,2022-09-07T21:11:00Z,"[50, 76, 58, 76]"
52986,2022-09-07T21:11:00Z,"[25, 19, 28, 12]"
52987,2022-09-07T21:12:00Z,"[60, 45]"
52988,2022-09-07T21:12:00Z,"[35, 23]"
52989,2022-09-07T21:12:00Z,"[41, 80]"
52990,2022-09-07T21:12:00Z,"[34, 19, 2]"
52991,2022-09-07T21:12:00Z,"[12, 83, 1, 35, 8]"
52992,2022-09-07T21:12:00Z,"[6, 69, 25]"
52993,2022-09-07T21:12:00Z,"[69, 76, 5]"
52994,2022-09-07T21:12:00Z,[25]
52995,2022-09-07T21:13:00Z,"[35, 8, 32, 66, 33, 52]"
52996,2022-09-07T21:13:00Z,"[1, 64, 16]"
52997,2022-09-07T21:13:00Z,"[44, 34, 76, 4]"
52998,2022-09-07T21:13:00Z,"[14, 63, 83]"
52999,2022-09-07T21:13:00Z,[38]
53000,2022-09-07T21:14:00Z,"[70, 72, 42, 41]"
53001,2022-09-07T21:14:00Z,[72]
53002,2022-09-07T21:14:00Z,"[79, 63, 40, 77]"
53003,2022-09-07T21:14:00Z,"[44, 40, 9, 79, 37]"
53004,2022-09-07T21:15:00Z,"[34, 27, 40, 30]"
53005,2022-09-07T21:15:00Z,"[24, 71, 23]"
53006,2022-09-07T21:15:00Z,"[46, 15, 67, 3]"
53007,2022-09-07T21:15:00Z,"[29, 29, 19, 20]"
53008,2022-09-07T21:15:00Z,"[74, 54, 4]"
53009,2022-09-07T21:16:00Z,"[40, 60, 62]"
53010,2022-09-07T21:16:00Z,"[24, 2, 19, 51]"
53011,2022-09-07T21:16:00Z,"[14, 23, 5, 80, 38]"
53012,2022-09-07T21:16:00Z,"[39, 58, 39, 78, 62]"
53013,2022-09-07T21:16:00Z,"[40, 23, 17, 53]"
53014,2022-09-07T21:17:00Z,"[24, 22, 55, 53, 84]"
53015,2022-09-07T21:17:00Z,"[7, 39, 66, 78]"
53016,2022-09-07T21:17:00Z,"[24, 9]"
53017,2022-09-07T21:17:00Z,"[20, 83]"
53018,2022-09-07T21:17:00Z,"[67, 6, 5, 24]"
53019,2022-09-07T21:18:00Z,"[42, 45, 2, 46, 14, 6]"
53020,2022-09-07T21:18:00Z,"[29, 64, 68]"
53021,2022-09-07T21:18:00Z,"[67, 38, 4]"
53022,2022-09-07T21:18:00Z,"[72, 32, 58]"
53023,2022-09-07T21:19:00Z,"[1, 56, 3]"
53024,2022-09-07T21:19:00Z,"[28, 53]"
53025,2022-09-07T21:19:00Z,"[60, 28]"
53026,2022-09-07T21:19:00Z,"[30, 44, 84, 83]"
53027,2022-09-07T21:19:00Z,"[17, 52]"
53028,2022-09-07T21:19:00Z,"[32, 28, 42]"
53029,2022-09-07T21:19:00Z,"[25, 27, 54, 65, 2]"
53031,2022-09-07T21:19:00Z,"[6, 1, 83]"
53030,2022-09-07T21:19:00Z,"[67, 24, 76]"
53032,2022-09-07T21:19:00Z,"[41, 66, 3, 7, 33, 65]"
53033,2022-09-07T21:19:00Z,"[10, 7, 62, 30]"
53034,2022-09-07T21:19:00Z,"[58, 7, 19, 62]"
53035,2022-09-07T21:20:00Z,"[72, 30, 62]"
53036,2022-09-07T21:20:00Z,"[50, 27, 13, 65]"
53037,2022-09-07T21:20:00Z,"[67, 74, 58, 35, 1]"
53038,2022-09-07T21:20:00Z,"[20, 41]"
53039,2022-09-07T21:20:00Z,"[71, 52]"
53040,2022-09-07T21:21:00Z,"[47, 22, 25, 40, 1]"
53041,2022-09-07T21:21:00Z,"[67, 82, 39, 80, 80]"
53042,2022-09-07T21:21:00Z,"[33, 74, 68]"
53043,2022-09-07T21:21:00Z,"[50, 75, 58, 84]"
53044,2022-09-07T21:22:00Z,"[81, 34]"
53045,2022-09-07T21:22:00Z,[46]
53046,2022-09-07T21:22:00Z,[5]
53047,2022-09-07T21:22:00Z,"[15, 47, 40, 51, 74]"
53048,2022-09-07T21:22:00Z,"[76, 14, 40]"
53049,2022-09-07T21:23:00Z,"[66, 86, 30, 62]"
53050,2022-09-07T21:23:00Z,"[65, 40, 9, 84]"
53051,2022-09-07T21:23:00Z,"[78, 24]"
53052,2022-09-07T21:23:00Z,"[76, 78, 83, 41]"
53053,2022-09-07T21:23:00Z,"[4, 75]"
53054,2022-09-07T21:23:00Z,"[70, 27, 70, 76]"
53055,2022-09-07T21:23:00Z,"[53, 77, 2, 84]"
53056,2022-09-07T21:23:00Z,"[31, 2, 53, 79]"
53058,2022-09-07T21:23:00Z,"[61, 4, 5]"
53057,2022-09-07T21:23:00Z,"[71, 26, 83]"
53059,2022-09-07T21:23:00Z,"[63, 9, 2]"
53060,2022-09-07T21:24:00Z,"[40, 14, 75, 53, 84]"
53061,2022-09-07T21:24:00Z,"[10, 84, 44, 57]"
53062,2022-09-07T21:24:00Z,"[41, 74, 34, 71]"
53063,2022-09-07T21:24:00Z,"[68, 56, 39]"
53064,2022-09-07T21:24:00Z,"[45, 82]"
53065,2022-09-07T21:25:00Z,"[8, 52, 63]"
53066,2022-09-07T21:25:00Z,"[32, 74, 33]"
53067,2022-09-07T21:25:00Z,"[47, 80, 55, 74, 40]"
53068,2022-09-07T21:25:00Z,"[4, 75, 27, 70, 14]"
53069,2022-09-07T21:26:00Z,[76]
53070,2022-09-07T21:26:00Z,"[76, 45]"
53071,2022-09-07T21:26:00Z,[63]
53072,2022-09-07T21:26:00Z,"[52, 70, 46, 39]"
53074,2022-09-07T21:26:00Z,"[37, 66]"
53073,2022-09-07T21:26:00Z,"[34, 72, 16, 45]"
53075,2022-09-07T21:27:00Z,"[43, 72, 1, 46]"
53076,2022-09-07T21:27:00Z,"[66, 28, 63]"
53077,2022-09-07T21:27:00Z,"[70, 63, 20, 5, 18, 52, 35]"
53078,2022-09-07T21:27:00Z,"[62, 46, 27]"
53079,2022-09-07T21:27:00Z,"[55, 45, 28, 83, 58]"
53081,2022-09-07T21:27:00Z,"[74, 36]"
53080,2022-09-07T21:27:00Z,"[83, 54, 14]"
53083,2022-09-07T21:28:00Z,"[58, 32, 28, 3]"
53082,2022-09-07T21:28:00Z,"[77, 29, 68]"
53084,2022-09-07T21:28:00Z,"[71, 79, 53]"
53085,2022-09-07T21:28:00Z,"[3, 7, 43, 63]"
53086,2022-09-07T21:28:00Z,"[63, 64, 30]"
53087,2022-09-07T21:28:00Z,"[2, 63, 30, 21]"
53088,2022-09-07T21:28:00Z,"[58, 34, 26]"
53089,2022-09-07T21:29:00Z,"[56, 71]"
53090,2022-09-07T21:29:00Z,"[84, 30, 1, 83]"
53091,2022-09-07T21:29:00Z,"[63, 46, 6, 26, 66, 14]"
53092,2022-09-07T21:29:00Z,"[6, 21, 10, 56]"
53093,2022-09-07T21:29:00Z,"[28, 34, 67]"
53094,2022-09-07T21:30:00Z,"[67, 65]"
53095,2022-09-07T21:30:00Z,"[27, 41, 79, 70]"
53096,2022-09-07T21:30:00Z,"[55, 62, 70, 86]"
53097,2022-09-07T21:30:00Z,"[5, 28, 72, 46]"
53098,2022-09-07T21:31:00Z,"[18, 25, 84, 77, 57]"
53099,2022-09-07T21:31:00Z,"[83, 28]"
53100,2022-09-07T21:31:00Z,"[58, 35]"
53101,2022-09-07T21:32:00Z,"[76, 6]"
53102,2022-09-07T21:32:00Z,"[41, 32]"
53103,2022-09-07T21:32:00Z,"[8, 34, 4, 50, 67]"
53104,2022-09-07T21:32:00Z,"[84, 39]"
53105,2022-09-07T21:33:00Z,"[84, 62, 2, 1]"
53106,2022-09-07T21:33:00Z,"[66, 15, 69, 34]"
53107,2022-09-07T21:33:00Z,[39]
53108,2022-09-07T21:34:00Z,"[30, 83, 50]"
53109,2022-09-07T21:34:00Z,"[71, 72, 26]"
53110,2022-09-07T21:35:00Z,"[42, 51, 84]"
53111,2022-09-07T21:35:00Z,"[7, 85, 46, 39, 1]"
53112,2022-09-07T21:35:00Z,"[54, 6, 4]"
53113,2022-09-07T21:36:00Z,"[31, 47]"
53114,2022-09-07T21:36:00Z,"[32, 54, 25]"
53115,2022-09-07T21:36:00Z,[28]
53116,2022-09-07T21:36:00Z,"[31, 71, 66, 47]"
53118,2022-09-07T21:36:00Z,"[26, 2, 16]"
53117,2022-09-07T21:36:00Z,"[86, 18]"
53119,2022-09-07T21:36:00Z,"[1, 25, 58, 55, 69, 46, 17, 37]"
53120,2022-09-07T21:37:00Z,"[41, 34, 34, 53, 85]"
53121,2022-09-07T21:37:00Z,"[56, 58, 2, 83]"
53122,2022-09-07T21:38:00Z,"[71, 24, 46]"
53123,2022-09-07T21:38:00Z,"[70, 57, 57]"
53124,2022-09-07T21:38:00Z,"[16, 70]"
53125,2022-09-07T21:39:00Z,"[5, 18, 38]"
53126,2022-09-07T21:39:00Z,"[28, 66, 20]"
53127,2022-09-07T21:39:00Z,"[63, 40, 32, 74, 26]"
53128,2022-09-07T21:39:00Z,"[28, 71, 6]"
53129,2022-09-07T21:39:00Z,"[76, 15]"
53130,2022-09-07T21:40:00Z,"[86, 1, 39]"
53131,2022-09-07T21:40:00Z,"[17, 75]"
53132,2022-09-07T21:40:00Z,"[11, 60]"
53133,2022-09-07T21:40:00Z,"[46, 71, 76, 5]"
53134,2022-09-07T21:40:00Z,"[44, 47]"
53135,2022-09-07T21:40:00Z,"[12, 63, 18]"
53136,2022-09-07T21:43:00Z,"[53, 1, 77]"
53137,2022-09-07T21:43:00Z,"[64, 2, 25]"
53138,2022-09-07T21:43:00Z,"[77, 42, 40, 78]"
53139,2022-09-07T21:43:00Z,"[3, 14, 57, 47, 45, 77]"
53140,2022-09-07T21:44:00Z,"[78, 63, 85, 31, 20]"
53141,2022-09-07T21:44:00Z,"[2, 62, 43]"
53142,2022-09-07T21:45:00Z,"[39, 25]"
53143,2022-09-07T21:45:00Z,"[74, 75]"
53144,2022-09-07T21:45:00Z,"[69, 82, 84]"
53145,2022-09-07T21:45:00Z,"[63, 17, 52, 1, 2]"
53146,2022-09-07T21:45:00Z,"[70, 20, 18, 46, 25, 67, 62]"
53147,2022-09-07T21:45:00Z,"[76, 26, 6]"
53148,2022-09-07T21:45:00Z,"[50, 75, 82, 20, 23]"
53149,2022-09-07T21:45:00Z,"[19, 61]"
53150,2022-09-07T21:46:00Z,"[26, 16]"
53151,2022-09-07T21:47:00Z,"[30, 31, 50, 81]"
53152,2022-09-07T21:47:00Z,"[30, 39, 52]"
53153,2022-09-07T21:47:00Z,"[81, 47, 20, 62]"
53154,2022-09-07T21:47:00Z,"[64, 73, 47, 5]"
53155,2022-09-07T21:47:00Z,"[30, 20]"
53156,2022-09-07T21:47:00Z,"[71, 61, 76, 83, 2]"
53157,2022-09-07T21:48:00Z,"[58, 48, 63, 14, 83]"
53158,2022-09-07T21:48:00Z,"[3, 33, 55]"
53159,2022-09-07T21:48:00Z,"[31, 61, 32]"
